"Camera","File","RelativePath","DateTime","Eland","Gemsbok","Springbok","Steenbok","Wildebeest","Lion","Springhare","Jackal","Leopard","Hyena","Polecat","latitude","longitude","datetime_hour"
"Cam1","MFDC2395.JPG","100MFCAM",2024-08-18 10:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 10:00:00
"Cam1","MFDC2396.JPG","100MFCAM",2024-08-18 10:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 10:00:00
"Cam1","MFDC2397.JPG","100MFCAM",2024-08-18 11:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 11:00:00
"Cam1","MFDC2398.JPG","100MFCAM",2024-08-18 11:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 11:00:00
"Cam1","MFDC2399.JPG","100MFCAM",2024-08-18 11:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 11:00:00
"Cam1","MFDC2400.JPG","100MFCAM",2024-08-18 11:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 11:00:00
"Cam1","MFDC2401.JPG","100MFCAM",2024-08-18 11:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 11:00:00
"Cam1","MFDC2402.JPG","100MFCAM",2024-08-18 11:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 11:00:00
"Cam1","MFDC2403.JPG","100MFCAM",2024-08-18 12:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 12:00:00
"Cam1","MFDC2404.JPG","100MFCAM",2024-08-18 12:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 12:00:00
"Cam1","MFDC2405.JPG","100MFCAM",2024-08-18 12:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 12:00:00
"Cam1","MFDC2406.JPG","100MFCAM",2024-08-18 12:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 12:00:00
"Cam1","MFDC2407.JPG","100MFCAM",2024-08-18 12:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 12:00:00
"Cam1","MFDC2408.JPG","100MFCAM",2024-08-18 12:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 12:00:00
"Cam1","MFDC2409.JPG","100MFCAM",2024-08-18 13:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 13:00:00
"Cam1","MFDC2410.JPG","100MFCAM",2024-08-18 13:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 13:00:00
"Cam1","MFDC2411.JPG","100MFCAM",2024-08-18 13:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 13:00:00
"Cam1","MFDC2412.JPG","100MFCAM",2024-08-18 13:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 13:00:00
"Cam1","MFDC2413.JPG","100MFCAM",2024-08-18 13:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 13:00:00
"Cam1","MFDC2414.JPG","100MFCAM",2024-08-18 13:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 13:00:00
"Cam1","MFDC2415.JPG","100MFCAM",2024-08-18 14:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 14:00:00
"Cam1","MFDC2416.JPG","100MFCAM",2024-08-18 14:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 14:00:00
"Cam1","MFDC2417.JPG","100MFCAM",2024-08-18 14:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 14:00:00
"Cam1","MFDC2418.JPG","100MFCAM",2024-08-18 14:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 14:00:00
"Cam1","MFDC2419.JPG","100MFCAM",2024-08-18 14:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 14:00:00
"Cam1","MFDC2420.JPG","100MFCAM",2024-08-18 14:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 14:00:00
"Cam1","MFDC2421.JPG","100MFCAM",2024-08-18 15:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 15:00:00
"Cam1","MFDC2422.JPG","100MFCAM",2024-08-18 15:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 15:00:00
"Cam1","MFDC2423.JPG","100MFCAM",2024-08-18 15:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 15:00:00
"Cam1","MFDC2424.JPG","100MFCAM",2024-08-18 15:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 15:00:00
"Cam1","MFDC2425.JPG","100MFCAM",2024-08-18 15:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 15:00:00
"Cam1","MFDC2426.JPG","100MFCAM",2024-08-18 15:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 15:00:00
"Cam1","MFDC2427.JPG","100MFCAM",2024-08-18 16:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 16:00:00
"Cam1","MFDC2428.JPG","100MFCAM",2024-08-18 16:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 16:00:00
"Cam1","MFDC2429.JPG","100MFCAM",2024-08-18 16:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 16:00:00
"Cam1","MFDC2430.JPG","100MFCAM",2024-08-18 16:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 16:00:00
"Cam1","MFDC2431.JPG","100MFCAM",2024-08-18 16:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 16:00:00
"Cam1","MFDC2432.JPG","100MFCAM",2024-08-18 16:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 16:00:00
"Cam1","MFDC2433.JPG","100MFCAM",2024-08-18 17:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 17:00:00
"Cam1","MFDC2434.JPG","100MFCAM",2024-08-18 17:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 17:00:00
"Cam1","MFDC2435.JPG","100MFCAM",2024-08-18 17:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 17:00:00
"Cam1","MFDC2436.JPG","100MFCAM",2024-08-18 17:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 17:00:00
"Cam1","MFDC2437.JPG","100MFCAM",2024-08-18 17:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 17:00:00
"Cam1","MFDC2438.JPG","100MFCAM",2024-08-18 17:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 17:00:00
"Cam1","MFDC2439.JPG","100MFCAM",2024-08-18 18:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 18:00:00
"Cam1","MFDC2440.JPG","100MFCAM",2024-08-18 18:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 18:00:00
"Cam1","MFDC2441.JPG","100MFCAM",2024-08-18 18:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 18:00:00
"Cam1","MFDC2442.JPG","100MFCAM",2024-08-18 18:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 18:00:00
"Cam1","MFDC2443.JPG","100MFCAM",2024-08-18 18:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 18:00:00
"Cam1","MFDC2444.JPG","100MFCAM",2024-08-18 18:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 18:00:00
"Cam1","MFDC2445.JPG","100MFCAM",2024-08-18 19:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 19:00:00
"Cam1","MFDC2446.JPG","100MFCAM",2024-08-18 19:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 19:00:00
"Cam1","MFDC2447.JPG","100MFCAM",2024-08-18 19:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 19:00:00
"Cam1","MFDC2448.JPG","100MFCAM",2024-08-18 19:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 19:00:00
"Cam1","MFDC2449.JPG","100MFCAM",2024-08-18 19:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 19:00:00
"Cam1","MFDC2450.JPG","100MFCAM",2024-08-18 19:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 19:00:00
"Cam1","MFDC2451.JPG","100MFCAM",2024-08-18 20:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 20:00:00
"Cam1","MFDC2452.JPG","100MFCAM",2024-08-18 20:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 20:00:00
"Cam1","MFDC2453.JPG","100MFCAM",2024-08-18 20:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 20:00:00
"Cam1","MFDC2454.JPG","100MFCAM",2024-08-18 20:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 20:00:00
"Cam1","MFDC2455.JPG","100MFCAM",2024-08-18 20:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 20:00:00
"Cam1","MFDC2456.JPG","100MFCAM",2024-08-18 20:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 20:00:00
"Cam1","MFDC2457.JPG","100MFCAM",2024-08-18 21:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 21:00:00
"Cam1","MFDC2458.JPG","100MFCAM",2024-08-18 21:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 21:00:00
"Cam1","MFDC2459.JPG","100MFCAM",2024-08-18 21:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 21:00:00
"Cam1","MFDC2460.JPG","100MFCAM",2024-08-18 21:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 21:00:00
"Cam1","MFDC2461.JPG","100MFCAM",2024-08-18 21:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 21:00:00
"Cam1","MFDC2462.JPG","100MFCAM",2024-08-18 21:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 21:00:00
"Cam1","MFDC2463.JPG","100MFCAM",2024-08-18 22:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 22:00:00
"Cam1","MFDC2464.JPG","100MFCAM",2024-08-18 22:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 22:00:00
"Cam1","MFDC2465.JPG","100MFCAM",2024-08-18 22:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 22:00:00
"Cam1","MFDC2466.JPG","100MFCAM",2024-08-18 22:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 22:00:00
"Cam1","MFDC2467.JPG","100MFCAM",2024-08-18 22:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 22:00:00
"Cam1","MFDC2468.JPG","100MFCAM",2024-08-18 22:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 22:00:00
"Cam1","MFDC2469.JPG","100MFCAM",2024-08-18 23:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 23:00:00
"Cam1","MFDC2470.JPG","100MFCAM",2024-08-18 23:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 23:00:00
"Cam1","MFDC2471.JPG","100MFCAM",2024-08-18 23:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 23:00:00
"Cam1","MFDC2472.JPG","100MFCAM",2024-08-18 23:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 23:00:00
"Cam1","MFDC2473.JPG","100MFCAM",2024-08-18 23:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 23:00:00
"Cam1","MFDC2474.JPG","100MFCAM",2024-08-18 23:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-18 23:00:00
"Cam1","MFDC2475.JPG","100MFCAM",2024-08-19 00:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19
"Cam1","MFDC2476.JPG","100MFCAM",2024-08-19 00:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19
"Cam1","MFDC2477.JPG","100MFCAM",2024-08-19 00:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19
"Cam1","MFDC2478.JPG","100MFCAM",2024-08-19 00:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19
"Cam1","MFDC2479.JPG","100MFCAM",2024-08-19 00:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19
"Cam1","MFDC2480.JPG","100MFCAM",2024-08-19 00:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19
"Cam1","MFDC2481.JPG","100MFCAM",2024-08-19 01:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 01:00:00
"Cam1","MFDC2482.JPG","100MFCAM",2024-08-19 01:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 01:00:00
"Cam1","MFDC2483.JPG","100MFCAM",2024-08-19 01:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 01:00:00
"Cam1","MFDC2484.JPG","100MFCAM",2024-08-19 01:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 01:00:00
"Cam1","MFDC2485.JPG","100MFCAM",2024-08-19 01:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 01:00:00
"Cam1","MFDC2486.JPG","100MFCAM",2024-08-19 01:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 01:00:00
"Cam1","MFDC2487.JPG","100MFCAM",2024-08-19 02:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 02:00:00
"Cam1","MFDC2488.JPG","100MFCAM",2024-08-19 02:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 02:00:00
"Cam1","MFDC2489.JPG","100MFCAM",2024-08-19 02:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 02:00:00
"Cam1","MFDC2490.JPG","100MFCAM",2024-08-19 02:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 02:00:00
"Cam1","MFDC2491.JPG","100MFCAM",2024-08-19 02:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 02:00:00
"Cam1","MFDC2492.JPG","100MFCAM",2024-08-19 02:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 02:00:00
"Cam1","MFDC2493.JPG","100MFCAM",2024-08-19 03:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 03:00:00
"Cam1","MFDC2494.JPG","100MFCAM",2024-08-19 03:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 03:00:00
"Cam1","MFDC2495.JPG","100MFCAM",2024-08-19 03:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 03:00:00
"Cam1","MFDC2496.JPG","100MFCAM",2024-08-19 03:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 03:00:00
"Cam1","MFDC2497.JPG","100MFCAM",2024-08-19 03:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 03:00:00
"Cam1","MFDC2498.JPG","100MFCAM",2024-08-19 03:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 03:00:00
"Cam1","MFDC2499.JPG","100MFCAM",2024-08-19 04:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 04:00:00
"Cam1","MFDC2500.JPG","100MFCAM",2024-08-19 04:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 04:00:00
"Cam1","MFDC2501.JPG","100MFCAM",2024-08-19 04:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 04:00:00
"Cam1","MFDC2502.JPG","100MFCAM",2024-08-19 04:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 04:00:00
"Cam1","MFDC2503.JPG","100MFCAM",2024-08-19 04:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 04:00:00
"Cam1","MFDC2504.JPG","100MFCAM",2024-08-19 04:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 04:00:00
"Cam1","MFDC2505.JPG","100MFCAM",2024-08-19 05:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 05:00:00
"Cam1","MFDC2506.JPG","100MFCAM",2024-08-19 05:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 05:00:00
"Cam1","MFDC2507.JPG","100MFCAM",2024-08-19 05:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 05:00:00
"Cam1","MFDC2508.JPG","100MFCAM",2024-08-19 05:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 05:00:00
"Cam1","MFDC2509.JPG","100MFCAM",2024-08-19 05:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 05:00:00
"Cam1","MFDC2510.JPG","100MFCAM",2024-08-19 05:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 05:00:00
"Cam1","MFDC2511.JPG","100MFCAM",2024-08-19 06:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 06:00:00
"Cam1","MFDC2512.JPG","100MFCAM",2024-08-19 06:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 06:00:00
"Cam1","MFDC2513.JPG","100MFCAM",2024-08-19 06:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 06:00:00
"Cam1","MFDC2514.JPG","100MFCAM",2024-08-19 06:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 06:00:00
"Cam1","MFDC2515.JPG","100MFCAM",2024-08-19 06:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 06:00:00
"Cam1","MFDC2516.JPG","100MFCAM",2024-08-19 06:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 06:00:00
"Cam1","MFDC2517.JPG","100MFCAM",2024-08-19 07:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 07:00:00
"Cam1","MFDC2518.JPG","100MFCAM",2024-08-19 07:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 07:00:00
"Cam1","MFDC2519.JPG","100MFCAM",2024-08-19 07:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 07:00:00
"Cam1","MFDC2520.JPG","100MFCAM",2024-08-19 07:37:19,1,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 07:00:00
"Cam1","MFDC2521.JPG","100MFCAM",2024-08-19 07:47:19,2,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 07:00:00
"Cam1","MFDC2522.JPG","100MFCAM",2024-08-19 07:57:19,2,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 07:00:00
"Cam1","MFDC2523.JPG","100MFCAM",2024-08-19 08:07:19,1,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 08:00:00
"Cam1","MFDC2524.JPG","100MFCAM",2024-08-19 08:17:19,2,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 08:00:00
"Cam1","MFDC2525.JPG","100MFCAM",2024-08-19 08:27:19,1,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 08:00:00
"Cam1","MFDC2526.JPG","100MFCAM",2024-08-19 08:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 08:00:00
"Cam1","MFDC2527.JPG","100MFCAM",2024-08-19 08:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 08:00:00
"Cam1","MFDC2528.JPG","100MFCAM",2024-08-19 08:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 08:00:00
"Cam1","MFDC2529.JPG","100MFCAM",2024-08-19 09:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 09:00:00
"Cam1","MFDC2530.JPG","100MFCAM",2024-08-19 09:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 09:00:00
"Cam1","MFDC2531.JPG","100MFCAM",2024-08-19 09:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 09:00:00
"Cam1","MFDC2532.JPG","100MFCAM",2024-08-19 09:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 09:00:00
"Cam1","MFDC2533.JPG","100MFCAM",2024-08-19 09:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 09:00:00
"Cam1","MFDC2534.JPG","100MFCAM",2024-08-19 09:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 09:00:00
"Cam1","MFDC2535.JPG","100MFCAM",2024-08-19 10:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 10:00:00
"Cam1","MFDC2536.JPG","100MFCAM",2024-08-19 10:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 10:00:00
"Cam1","MFDC2537.JPG","100MFCAM",2024-08-19 10:27:19,0,0,0,0,0,0,0,1,0,0,0,-26.15283889,21.82127778,2024-08-19 10:00:00
"Cam1","MFDC2538.JPG","100MFCAM",2024-08-19 10:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 10:00:00
"Cam1","MFDC2539.JPG","100MFCAM",2024-08-19 10:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 10:00:00
"Cam1","MFDC2540.JPG","100MFCAM",2024-08-19 10:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 10:00:00
"Cam1","MFDC2541.JPG","100MFCAM",2024-08-19 11:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 11:00:00
"Cam1","MFDC2542.JPG","100MFCAM",2024-08-19 11:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 11:00:00
"Cam1","MFDC2543.JPG","100MFCAM",2024-08-19 11:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 11:00:00
"Cam1","MFDC2544.JPG","100MFCAM",2024-08-19 11:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 11:00:00
"Cam1","MFDC2545.JPG","100MFCAM",2024-08-19 11:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 11:00:00
"Cam1","MFDC2546.JPG","100MFCAM",2024-08-19 11:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 11:00:00
"Cam1","MFDC2547.JPG","100MFCAM",2024-08-19 12:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 12:00:00
"Cam1","MFDC2548.JPG","100MFCAM",2024-08-19 12:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 12:00:00
"Cam1","MFDC2549.JPG","100MFCAM",2024-08-19 12:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 12:00:00
"Cam1","MFDC2550.JPG","100MFCAM",2024-08-19 12:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 12:00:00
"Cam1","MFDC2551.JPG","100MFCAM",2024-08-19 12:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 12:00:00
"Cam1","MFDC2552.JPG","100MFCAM",2024-08-19 12:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 12:00:00
"Cam1","MFDC2553.JPG","100MFCAM",2024-08-19 13:07:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 13:00:00
"Cam1","MFDC2554.JPG","100MFCAM",2024-08-19 13:17:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 13:00:00
"Cam1","MFDC2555.JPG","100MFCAM",2024-08-19 13:27:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 13:00:00
"Cam1","MFDC2556.JPG","100MFCAM",2024-08-19 13:37:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 13:00:00
"Cam1","MFDC2557.JPG","100MFCAM",2024-08-19 13:47:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 13:00:00
"Cam1","MFDC2558.JPG","100MFCAM",2024-08-19 13:57:19,0,0,0,0,0,0,0,0,0,0,0,-26.15283889,21.82127778,2024-08-19 13:00:00
